onset	duration	character	arousal	valence_positive	valence_negative	c_audio	c_context	c_face	c_gesture	c_narrator	c_verbal	d_other	d_self	e_admiration	e_anger/rage	e_contempt	e_disappointment	e_fear	e_fears_confirmed	e_gloating	e_gratification	e_gratitude	e_happiness	e_happy-for	e_hate	e_hope	e_love	e_pity/compassion	e_pride	e_relief	e_remorse	e_resent	e_sadness	e_satisfaction	e_shame
2030	1.0	JENNY	0.555555555556	0.0	0.777777777778	0.0	0.0	0.444444444444	0.555555555556	0.0	0.555555555556	0.666666666667	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2031	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2032	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2033	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2034	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2034	3.0	FORREST	0.222222222222	0.111111111111	0.888888888889	0.111111111111	0.222222222222	0.444444444444	0.222222222222	0.0	0.666666666667	0.777777777778	0.222222222222	0.0	0.0	0.222222222222	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2035	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2035	3.0	FORREST	0.222222222222	0.111111111111	0.888888888889	0.111111111111	0.222222222222	0.444444444444	0.222222222222	0.0	0.666666666667	0.777777777778	0.222222222222	0.0	0.0	0.222222222222	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2036	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2036	3.0	FORREST	0.222222222222	0.111111111111	0.888888888889	0.111111111111	0.222222222222	0.444444444444	0.222222222222	0.0	0.666666666667	0.777777777778	0.222222222222	0.0	0.0	0.222222222222	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2037	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2037	2.0	FORREST	0.0	0.0	0.666666666667	0.111111111111	0.111111111111	0.222222222222	0.0	0.0	0.444444444444	0.444444444444	0.222222222222	0.0	0.0	0.111111111111	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2038	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2038	2.0	FORREST	0.0	0.0	0.666666666667	0.111111111111	0.111111111111	0.222222222222	0.0	0.0	0.444444444444	0.444444444444	0.222222222222	0.0	0.0	0.111111111111	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2039	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2040	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2041	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2042	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2043	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2044	14.0	JENNY	0.777777777778	0.0	1.0	0.0	0.0	0.666666666667	0.777777777778	0.0	0.777777777778	0.888888888889	0.222222222222	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2044	1.0	FORREST	-0.444444444444	0.555555555556	0.444444444444	0.0	0.222222222222	0.777777777778	0.333333333333	0.0	0.666666666667	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0
2045	6.0	JENNY	-0.166666666667	0.0	0.944444444444	0.111111111111	0.111111111111	0.777777777778	0.555555555556	0.0	0.722222222222	0.666666666667	0.388888888889	0.0	0.0	0.111111111111	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0
2045	1.0	FORREST	-0.555555555556	0.555555555556	0.444444444444	0.0	0.222222222222	0.777777777778	0.333333333333	0.0	0.777777777778	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0
2046	6.0	JENNY	-0.166666666667	0.0	0.944444444444	0.111111111111	0.111111111111	0.777777777778	0.555555555556	0.0	0.722222222222	0.666666666667	0.388888888889	0.0	0.0	0.111111111111	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0
2046	1.0	FORREST	-0.555555555556	0.333333333333	0.444444444444	0.0	0.222222222222	0.666666666667	0.333333333333	0.0	0.666666666667	0.444444444444	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0
2047	6.0	JENNY	-0.166666666667	0.0	0.944444444444	0.111111111111	0.111111111111	0.777777777778	0.555555555556	0.0	0.722222222222	0.666666666667	0.388888888889	0.0	0.0	0.111111111111	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0
2047	3.0	FORREST	-0.555555555556	0.222222222222	0.555555555556	0.0	0.222222222222	0.666666666667	0.333333333333	0.0	0.555555555556	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2048	6.0	JENNY	-0.166666666667	0.0	0.944444444444	0.111111111111	0.111111111111	0.777777777778	0.555555555556	0.0	0.722222222222	0.666666666667	0.388888888889	0.0	0.0	0.111111111111	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0
2048	3.0	FORREST	-0.555555555556	0.222222222222	0.555555555556	0.0	0.222222222222	0.666666666667	0.333333333333	0.0	0.555555555556	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2049	6.0	JENNY	-0.166666666667	0.0	0.944444444444	0.111111111111	0.111111111111	0.777777777778	0.555555555556	0.0	0.722222222222	0.666666666667	0.388888888889	0.0	0.0	0.111111111111	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0
2049	3.0	FORREST	-0.555555555556	0.222222222222	0.555555555556	0.0	0.222222222222	0.666666666667	0.333333333333	0.0	0.555555555556	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2050	6.0	JENNY	-0.166666666667	0.0	0.944444444444	0.111111111111	0.111111111111	0.777777777778	0.555555555556	0.0	0.722222222222	0.666666666667	0.388888888889	0.0	0.0	0.111111111111	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0
2050	9.0	FORREST	-0.777777777778	0.111111111111	0.666666666667	0.0	0.222222222222	0.555555555556	0.111111111111	0.0	0.333333333333	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0
2051	9.0	FORREST	-0.777777777778	0.111111111111	0.666666666667	0.0	0.222222222222	0.555555555556	0.111111111111	0.0	0.333333333333	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0
2051	1.0	JENNY	-0.111111111111	0.0	0.777777777778	0.111111111111	0.111111111111	0.555555555556	0.555555555556	0.0	0.666666666667	0.444444444444	0.444444444444	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0
2052	9.0	FORREST	-0.777777777778	0.111111111111	0.666666666667	0.0	0.222222222222	0.555555555556	0.111111111111	0.0	0.333333333333	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0
2052	1.0	JENNY	-0.444444444444	0.0	0.888888888889	0.111111111111	0.111111111111	0.888888888889	0.444444444444	0.0	0.555555555556	0.333333333333	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0
2053	9.0	FORREST	-0.777777777778	0.111111111111	0.666666666667	0.0	0.222222222222	0.555555555556	0.111111111111	0.0	0.333333333333	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0
2053	1.0	JENNY	-0.444444444444	0.0	0.888888888889	0.111111111111	0.222222222222	0.888888888889	0.333333333333	0.0	0.444444444444	0.333333333333	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
2054	9.0	FORREST	-0.777777777778	0.111111111111	0.666666666667	0.0	0.222222222222	0.555555555556	0.111111111111	0.0	0.333333333333	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0
2054	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2055	9.0	FORREST	-0.777777777778	0.111111111111	0.666666666667	0.0	0.222222222222	0.555555555556	0.111111111111	0.0	0.333333333333	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0
2055	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2056	9.0	FORREST	-0.777777777778	0.111111111111	0.666666666667	0.0	0.222222222222	0.555555555556	0.111111111111	0.0	0.333333333333	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0
2056	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2057	9.0	FORREST	-0.777777777778	0.111111111111	0.666666666667	0.0	0.222222222222	0.555555555556	0.111111111111	0.0	0.333333333333	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0
2057	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2058	9.0	FORREST	-0.777777777778	0.111111111111	0.666666666667	0.0	0.222222222222	0.555555555556	0.111111111111	0.0	0.333333333333	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0
2058	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2059	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2059	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2060	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2060	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2061	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2061	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2062	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2062	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2063	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2063	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2064	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2064	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2065	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2065	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2066	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2066	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2067	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2067	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2068	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2068	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2069	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2069	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2070	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2070	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2071	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2071	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2072	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2072	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
2073	37.0	JENNY	-0.777777777778	0.0	1.0	0.111111111111	0.222222222222	1.0	0.222222222222	0.0	0.333333333333	0.222222222222	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2073	16.0	FORREST	-0.666666666667	0.111111111111	0.555555555556	0.0	0.222222222222	0.444444444444	0.111111111111	0.0	0.222222222222	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
